Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Revenue,Cost,Profit,Payment_Mode,Profit_Margin
ORD06030,2025-11-30,CUST1044,T-Shirt,Clothing,North,Chandigarh,5,800,5.0,200.0,3800.0,2643.33,1156.67,UPI,30.44
ORD00091,2025-06-01,CUST1691,Office Chair,Furniture,East,Patna,2,8500,5.0,850.0,16150.0,11335.5,4814.5,Debit Card,29.81
ORD06222,2025-02-08,CUST1121,Phone Case,Accessories,East,Kolkata,1,600,10.0,60.0,540.0,350.58,189.42,UPI,35.08
ORD09641,2024-01-04,CUST2077,Sneakers,Clothing,East,Bhubaneswar,4,3000,15.0,1800.0,10200.0,6762.3,3437.7,Net Banking,33.7
ORD07863,2025-12-15,CUST1412,Belt,Accessories,South,Hyderabad,1,900,0.0,0.0,900.0,656.01,243.99,Credit Card,27.11
ORD05832,2024-03-23,CUST2699,Tablet,Electronics,North,Chandigarh,2,18000,10.0,3600.0,32400.0,20394.4,12005.6,UPI,37.05
ORD08212,2025-07-02,CUST2614,Microwave,Home Appliances,North,Delhi,4,9000,20.0,7200.0,28800.0,21037.77,7762.23,Credit Card,26.95
ORD02118,2024-12-14,CUST1875,Office Chair,Furniture,North,Chandigarh,1,8500,5.0,425.0,8075.0,5235.96,2839.04,Debit Card,35.16
ORD02938,2025-09-20,CUST1109,Belt,Accessories,West,Pune,4,900,5.0,180.0,3420.0,1890.64,1529.36,Credit Card,44.72
ORD06706,2025-10-01,CUST1697,Bookshelf,Furniture,East,Patna,1,7000,5.0,350.0,6650.0,4177.55,2472.45,Debit Card,37.18
ORD00984,2024-12-16,CUST2451,Mixer Grinder,Home Appliances,East,Guwahati,4,4500,5.0,900.0,17100.0,11937.86,5162.14,Debit Card,30.19
ORD07239,2024-10-29,CUST1910,Sneakers,Clothing,North,Jaipur,6,3000,10.0,1800.0,16200.0,12380.27,3819.73,Credit Card,23.58
ORD09968,2025-06-03,CUST2238,Microwave,Home Appliances,West,Mumbai,4,9000,10.0,3600.0,32400.0,24398.68,8001.32,UPI,24.7
ORD02926,2025-06-14,CUST2857,Sunglasses,Accessories,South,Kochi,1,1500,15.0,225.0,1275.0,924.42,350.58,Debit Card,27.5
ORD05611,2024-07-20,CUST2524,Jeans,Clothing,East,Patna,1,1800,15.0,270.0,1530.0,1082.4,447.6,Debit Card,29.25
ORD03215,2025-06-09,CUST2750,Bookshelf,Furniture,North,Chandigarh,1,7000,0.0,0.0,7000.0,4282.84,2717.16,Debit Card,38.82
ORD06715,2025-10-15,CUST2314,Electric Kettle,Home Appliances,East,Guwahati,7,1800,0.0,0.0,12600.0,7798.34,4801.66,Credit Card,38.11
ORD06578,2025-10-12,CUST1591,Wallet,Accessories,South,Kochi,5,1200,10.0,600.0,5400.0,3720.23,1679.77,Debit Card,31.11
ORD05754,2024-09-27,CUST1561,Backpack,Accessories,East,Guwahati,3,1800,5.0,270.0,5130.0,3487.25,1642.75,Net Banking,32.02
ORD07320,2024-11-25,CUST1470,Laptop,Electronics,South,Bangalore,4,55000,5.0,11000.0,209000.0,120523.89,88476.11,UPI,42.33
ORD08385,2025-01-20,CUST1928,Jeans,Clothing,East,Guwahati,3,1800,0.0,0.0,5400.0,3080.02,2319.98,Cash,42.96
ORD00628,2024-02-11,CUST2938,T-Shirt,Clothing,East,Bhubaneswar,3,800,5.0,120.0,2280.0,1407.21,872.79,Credit Card,38.28
ORD04948,2024-10-11,CUST2305,Sunglasses,Accessories,West,Ahmedabad,2,1500,10.0,300.0,2700.0,1538.14,1161.86,Debit Card,43.03
ORD04245,2024-07-09,CUST1406,Jacket,Clothing,North,Lucknow,4,3500,10.0,1400.0,12600.0,7534.16,5065.84,UPI,40.21
ORD05339,2024-09-17,CUST2183,Dining Table,Furniture,North,Jaipur,4,22000,15.0,13200.0,74800.0,52143.89,22656.11,Net Banking,30.29
ORD04766,2025-05-24,CUST2726,Bookshelf,Furniture,East,Kolkata,4,7000,15.0,4200.0,23800.0,14766.43,9033.57,Debit Card,37.96
ORD01602,2024-10-25,CUST1860,Hoodie,Clothing,West,Ahmedabad,6,2200,0.0,0.0,13200.0,7272.97,5927.03,Debit Card,44.9
ORD09789,2024-12-15,CUST1290,Tablet,Electronics,East,Guwahati,1,18000,20.0,3600.0,14400.0,11437.18,2962.82,Debit Card,20.58
ORD01270,2024-08-23,CUST1161,Smart Watch,Electronics,South,Chennai,2,6000,10.0,1200.0,10800.0,8149.45,2650.55,Debit Card,24.54
ORD00129,2024-08-24,CUST2304,Smartphone,Electronics,North,Delhi,6,25000,10.0,15000.0,135000.0,78953.27,56046.73,Credit Card,41.52
ORD06127,2025-08-04,CUST2571,Vacuum Cleaner,Home Appliances,South,Bangalore,4,8500,0.0,0.0,34000.0,19090.44,14909.56,Net Banking,43.85
ORD01712,2024-02-08,CUST1161,Air Fryer,Home Appliances,West,Mumbai,5,7000,15.0,5250.0,29750.0,17043.29,12706.71,Debit Card,42.71
ORD08177,2025-01-11,CUST2437,Sofa,Furniture,East,Patna,3,25000,0.0,0.0,75000.0,47938.14,27061.86,Cash,36.08
ORD04236,2024-01-29,CUST2519,Desk,Furniture,East,Guwahati,6,12000,20.0,14400.0,57600.0,42444.54,15155.46,Debit Card,26.31
ORD06772,2025-08-24,CUST2550,Sneakers,Clothing,East,Bhubaneswar,5,3000,5.0,750.0,14250.0,10075.93,4174.07,Cash,29.29
ORD02399,2024-12-31,CUST1657,Office Chair,Furniture,North,Jaipur,4,8500,10.0,3400.0,30600.0,19446.53,11153.47,Debit Card,36.45
ORD07133,2025-01-31,CUST2048,Backpack,Accessories,East,Bhubaneswar,2,1800,5.0,180.0,3420.0,2160.36,1259.64,UPI,36.83
ORD06310,2025-03-29,CUST1348,Smart Watch,Electronics,South,Hyderabad,5,6000,15.0,4500.0,25500.0,19257.96,6242.04,UPI,24.48
ORD08592,2025-06-21,CUST2757,Tablet,Electronics,South,Chennai,2,18000,10.0,3600.0,32400.0,21159.6,11240.4,UPI,34.69
ORD01187,2025-03-03,CUST2775,Vacuum Cleaner,Home Appliances,North,Jaipur,7,8500,5.0,2975.0,56525.0,32375.21,24149.79,Net Banking,42.72
ORD06265,2024-04-27,CUST2752,Sunglasses,Accessories,West,Pune,6,1500,5.0,450.0,8550.0,6024.18,2525.82,Debit Card,29.54
ORD09991,2025-05-25,CUST2934,Jacket,Clothing,East,Bhubaneswar,5,3500,5.0,875.0,16625.0,11649.04,4975.96,UPI,29.93
ORD06260,2024-01-24,CUST1094,Vacuum Cleaner,Home Appliances,South,Bangalore,1,8500,0.0,0.0,8500.0,5371.85,3128.15,Net Banking,36.8
ORD01978,2025-11-01,CUST2739,Belt,Accessories,East,Bhubaneswar,2,900,15.0,270.0,1530.0,992.64,537.36,Credit Card,35.12
ORD04248,2024-12-10,CUST2542,Backpack,Accessories,North,Jaipur,6,1800,0.0,0.0,10800.0,6047.35,4752.65,Credit Card,44.01
ORD07982,2024-03-03,CUST1717,Sofa,Furniture,South,Bangalore,4,25000,10.0,10000.0,90000.0,60687.57,29312.43,Cash,32.57
ORD00916,2025-11-27,CUST2656,Smart Watch,Electronics,South,Hyderabad,4,6000,5.0,1200.0,22800.0,13205.46,9594.54,Debit Card,42.08
ORD01306,2024-11-04,CUST2878,Office Chair,Furniture,West,Pune,6,8500,5.0,2550.0,48450.0,28553.75,19896.25,Cash,41.07
ORD05681,2025-01-08,CUST1631,Tablet,Electronics,East,Guwahati,7,18000,10.0,12600.0,113400.0,64480.29,48919.71,Net Banking,43.14
ORD03050,2024-09-01,CUST1056,Dining Table,Furniture,West,Ahmedabad,7,22000,20.0,30800.0,123200.0,72187.23,51012.77,Cash,41.41
ORD09714,2024-04-10,CUST1140,Desk,Furniture,West,Ahmedabad,1,12000,10.0,1200.0,10800.0,6803.78,3996.22,Credit Card,37.0
ORD01274,2024-11-02,CUST1431,T-Shirt,Clothing,South,Kochi,3,800,10.0,240.0,2160.0,1191.12,968.88,Net Banking,44.86
ORD08299,2024-04-08,CUST2551,Phone Case,Accessories,South,Bangalore,6,600,0.0,0.0,3600.0,2661.88,938.12,Net Banking,26.06
ORD02797,2025-05-15,CUST1734,Mixer Grinder,Home Appliances,West,Pune,3,4500,0.0,0.0,13500.0,10216.82,3283.18,Credit Card,24.32
ORD01399,2024-09-14,CUST2257,Microwave,Home Appliances,North,Lucknow,3,9000,5.0,1350.0,25650.0,16339.14,9310.86,Credit Card,36.3
ORD03359,2024-07-09,CUST1785,Headphones,Electronics,West,Pune,4,2500,0.0,0.0,10000.0,5885.5,4114.5,Credit Card,41.14
ORD00184,2025-09-22,CUST1308,Jeans,Clothing,North,Lucknow,6,1800,5.0,540.0,10260.0,6057.69,4202.31,UPI,40.96
ORD05265,2025-01-22,CUST2101,Microwave,Home Appliances,East,Guwahati,5,9000,10.0,4500.0,40500.0,24292.04,16207.96,Credit Card,40.02
ORD06399,2025-10-09,CUST2415,Desk,Furniture,East,Patna,6,12000,10.0,7200.0,64800.0,50668.36,14131.64,Cash,21.81
ORD08656,2024-12-14,CUST1790,Tablet,Electronics,North,Chandigarh,4,18000,5.0,3600.0,68400.0,40791.4,27608.6,Net Banking,40.36
ORD05539,2025-04-04,CUST1776,T-Shirt,Clothing,South,Bangalore,4,800,10.0,320.0,2880.0,1609.67,1270.33,Net Banking,44.11
ORD06428,2025-10-22,CUST2575,Bookshelf,Furniture,West,Ahmedabad,5,7000,15.0,5250.0,29750.0,23431.54,6318.46,Cash,21.24
ORD07269,2025-01-31,CUST2689,Mixer Grinder,Home Appliances,West,Goa,5,4500,10.0,2250.0,20250.0,15175.65,5074.35,Debit Card,25.06
ORD04568,2024-04-29,CUST1980,Mixer Grinder,Home Appliances,West,Mumbai,5,4500,15.0,3375.0,19125.0,12042.72,7082.28,Credit Card,37.03
ORD09870,2025-12-31,CUST1698,Wallet,Accessories,North,Chandigarh,7,1200,10.0,840.0,7560.0,5915.57,1644.43,Cash,21.75
ORD08279,2024-01-29,CUST2435,Jeans,Clothing,North,Delhi,4,1800,10.0,720.0,6480.0,4659.41,1820.59,UPI,28.1
ORD02657,2025-01-02,CUST2333,Bookshelf,Furniture,North,Chandigarh,5,7000,15.0,5250.0,29750.0,17543.4,12206.6,Credit Card,41.03
ORD09454,2025-08-09,CUST1146,Sofa,Furniture,South,Chennai,2,25000,0.0,0.0,50000.0,36743.16,13256.84,Credit Card,26.51
ORD07137,2024-05-22,CUST2169,Vacuum Cleaner,Home Appliances,East,Kolkata,7,8500,15.0,8925.0,50575.0,40100.58,10474.42,Net Banking,20.71
ORD01962,2024-06-19,CUST1637,Tablet,Electronics,North,Delhi,2,18000,5.0,1800.0,34200.0,19577.03,14622.97,UPI,42.76
ORD04993,2024-12-21,CUST1647,Belt,Accessories,South,Kochi,2,900,10.0,180.0,1620.0,1149.36,470.64,Credit Card,29.05
ORD04892,2024-11-19,CUST1472,Bookshelf,Furniture,West,Mumbai,1,7000,0.0,0.0,7000.0,5171.4,1828.6,Net Banking,26.12
ORD06650,2024-11-05,CUST2779,Sneakers,Clothing,North,Delhi,5,3000,10.0,1500.0,13500.0,8484.18,5015.82,Cash,37.15
ORD07205,2025-05-09,CUST2324,Vacuum Cleaner,Home Appliances,East,Guwahati,1,8500,10.0,850.0,7650.0,4451.41,3198.59,Net Banking,41.81
ORD06790,2024-12-22,CUST1908,Electric Kettle,Home Appliances,East,Kolkata,6,1800,10.0,1080.0,9720.0,5658.78,4061.22,Credit Card,41.78
ORD01252,2025-06-01,CUST1864,Laptop,Electronics,South,Chennai,3,55000,10.0,16500.0,148500.0,106138.25,42361.75,UPI,28.53
ORD03177,2025-12-11,CUST2791,Dining Table,Furniture,South,Hyderabad,1,22000,5.0,1100.0,20900.0,13978.21,6921.79,Cash,33.12
ORD05073,2024-01-01,CUST1270,Sneakers,Clothing,South,Hyderabad,7,3000,10.0,2100.0,18900.0,11191.25,7708.75,Cash,40.79
ORD08075,2024-08-28,CUST2313,Smartphone,Electronics,South,Chennai,7,25000,5.0,8750.0,166250.0,95949.25,70300.75,UPI,42.29
ORD06672,2024-04-26,CUST2925,Sneakers,Clothing,South,Hyderabad,6,3000,5.0,900.0,17100.0,9762.71,7337.29,Net Banking,42.91
ORD07632,2024-09-03,CUST2463,Phone Case,Accessories,South,Bangalore,3,600,5.0,90.0,1710.0,1191.1,518.9,Net Banking,30.35
ORD09300,2024-07-15,CUST1776,Jeans,Clothing,West,Goa,2,1800,5.0,180.0,3420.0,2486.66,933.34,Net Banking,27.29
ORD03290,2025-07-21,CUST1479,Jeans,Clothing,South,Hyderabad,3,1800,5.0,270.0,5130.0,3997.27,1132.73,UPI,22.08
ORD06716,2024-07-24,CUST2357,Phone Case,Accessories,East,Kolkata,2,600,10.0,120.0,1080.0,742.05,337.95,Debit Card,31.29
ORD08974,2025-04-28,CUST2827,Wallet,Accessories,West,Mumbai,6,1200,5.0,360.0,6840.0,4003.46,2836.54,Debit Card,41.47
ORD07918,2025-12-09,CUST1192,Microwave,Home Appliances,South,Kochi,5,9000,10.0,4500.0,40500.0,23724.73,16775.27,Debit Card,41.42
ORD09767,2024-01-07,CUST2321,Wallet,Accessories,North,Delhi,1,1200,0.0,0.0,1200.0,701.5,498.5,Cash,41.54
ORD07167,2024-02-03,CUST2850,Office Chair,Furniture,East,Kolkata,5,8500,5.0,2125.0,40375.0,26537.93,13837.07,Net Banking,34.27
ORD01052,2025-09-28,CUST1426,Smartphone,Electronics,East,Guwahati,6,25000,5.0,7500.0,142500.0,103508.32,38991.68,UPI,27.36
ORD04070,2024-12-23,CUST1587,Jacket,Clothing,West,Pune,3,3500,5.0,525.0,9975.0,6407.44,3567.56,Net Banking,35.76
ORD06274,2024-05-13,CUST1363,Smartphone,Electronics,East,Bhubaneswar,6,25000,5.0,7500.0,142500.0,109651.29,32848.71,Net Banking,23.05
ORD08332,2024-09-28,CUST2422,Laptop,Electronics,North,Jaipur,4,55000,0.0,0.0,220000.0,130408.83,89591.17,Debit Card,40.72
ORD00273,2024-05-17,CUST1049,Smartphone,Electronics,East,Kolkata,1,25000,10.0,2500.0,22500.0,12522.36,9977.64,UPI,44.35
ORD02043,2024-06-19,CUST2526,Smart Watch,Electronics,East,Patna,4,6000,10.0,2400.0,21600.0,13096.82,8503.18,Cash,39.37
ORD04764,2024-07-17,CUST1007,Jeans,Clothing,West,Goa,1,1800,0.0,0.0,1800.0,1066.61,733.39,Net Banking,40.74
ORD09127,2024-04-10,CUST2433,Hoodie,Clothing,West,Goa,7,2200,5.0,770.0,14630.0,8598.38,6031.62,UPI,41.23
ORD05506,2025-07-22,CUST1233,Tablet,Electronics,West,Goa,4,18000,0.0,0.0,72000.0,42985.44,29014.56,Credit Card,40.3
ORD01087,2024-11-12,CUST2835,Dining Table,Furniture,North,Jaipur,4,22000,15.0,13200.0,74800.0,48477.55,26322.45,Credit Card,35.19
ORD06042,2024-03-13,CUST1953,Phone Case,Accessories,West,Goa,3,600,0.0,0.0,1800.0,1056.8,743.2,Credit Card,41.29
ORD08188,2025-10-03,CUST1612,Electric Kettle,Home Appliances,East,Patna,4,1800,5.0,360.0,6840.0,4825.5,2014.5,UPI,29.45
ORD05904,2024-06-09,CUST1173,Dining Table,Furniture,South,Chennai,7,22000,10.0,15400.0,138600.0,86985.04,51614.96,Credit Card,37.24
ORD06951,2024-11-08,CUST1808,Hoodie,Clothing,West,Mumbai,7,2200,5.0,770.0,14630.0,8287.71,6342.29,Cash,43.35
ORD04323,2024-06-17,CUST2561,Sunglasses,Accessories,South,Chennai,3,1500,10.0,450.0,4050.0,2431.29,1618.71,Net Banking,39.97
ORD07227,2025-06-26,CUST1246,Microwave,Home Appliances,South,Chennai,5,9000,0.0,0.0,45000.0,30575.86,14424.14,UPI,32.05
ORD08061,2025-11-02,CUST2315,Bookshelf,Furniture,South,Bangalore,3,7000,10.0,2100.0,18900.0,11404.3,7495.7,Cash,39.66
ORD05831,2024-03-20,CUST1074,Sofa,Furniture,South,Hyderabad,2,25000,10.0,5000.0,45000.0,24935.85,20064.15,UPI,44.59
ORD05748,2024-05-29,CUST1013,T-Shirt,Clothing,West,Pune,2,800,10.0,160.0,1440.0,827.55,612.45,Net Banking,42.53
ORD09907,2024-07-16,CUST1873,Jacket,Clothing,South,Bangalore,7,3500,10.0,2450.0,22050.0,14721.6,7328.4,Credit Card,33.24
ORD06438,2025-03-02,CUST1965,Vacuum Cleaner,Home Appliances,East,Kolkata,6,8500,0.0,0.0,51000.0,30828.8,20171.2,Credit Card,39.55
ORD04710,2025-05-11,CUST1635,Smart Watch,Electronics,East,Patna,6,6000,5.0,1800.0,34200.0,27248.66,6951.34,UPI,20.33
ORD05895,2025-03-24,CUST2760,Belt,Accessories,North,Lucknow,3,900,5.0,135.0,2565.0,1782.87,782.13,Debit Card,30.49
ORD08319,2024-06-02,CUST1713,Sunglasses,Accessories,South,Chennai,3,1500,0.0,0.0,4500.0,3024.12,1475.88,Debit Card,32.8
ORD08794,2025-12-10,CUST2811,Phone Case,Accessories,West,Goa,2,600,10.0,120.0,1080.0,721.39,358.61,Net Banking,33.21
ORD03479,2024-09-03,CUST2462,Mixer Grinder,Home Appliances,North,Delhi,6,4500,15.0,4050.0,22950.0,16075.25,6874.75,Cash,29.96
ORD07402,2024-02-03,CUST1709,Belt,Accessories,West,Ahmedabad,3,900,0.0,0.0,2700.0,1799.64,900.36,Credit Card,33.35
ORD03925,2024-05-04,CUST2034,Laptop,Electronics,South,Kochi,6,55000,5.0,16500.0,313500.0,241096.24,72403.76,Cash,23.1
ORD01749,2024-11-08,CUST2654,Wallet,Accessories,West,Mumbai,2,1200,5.0,120.0,2280.0,1513.38,766.62,Net Banking,33.62
ORD00733,2025-04-23,CUST1819,Laptop,Electronics,South,Bangalore,2,55000,0.0,0.0,110000.0,86235.22,23764.78,Net Banking,21.6
ORD02554,2024-12-21,CUST2746,Tablet,Electronics,East,Patna,6,18000,5.0,5400.0,102600.0,81943.09,20656.91,UPI,20.13
ORD05685,2025-12-31,CUST2051,Phone Case,Accessories,North,Delhi,1,600,20.0,120.0,480.0,361.7,118.3,Cash,24.65
ORD05154,2025-10-29,CUST2188,Backpack,Accessories,South,Hyderabad,4,1800,0.0,0.0,7200.0,4987.39,2212.61,Net Banking,30.73
ORD02663,2025-02-02,CUST1520,Headphones,Electronics,West,Mumbai,6,2500,5.0,750.0,14250.0,7972.7,6277.3,Net Banking,44.05
ORD05661,2025-07-25,CUST2740,Air Fryer,Home Appliances,East,Kolkata,4,7000,5.0,1400.0,26600.0,15899.43,10700.57,Cash,40.23
ORD06077,2025-05-22,CUST1103,Vacuum Cleaner,Home Appliances,East,Patna,6,8500,20.0,10200.0,40800.0,26306.67,14493.33,Debit Card,35.52
ORD03114,2025-06-11,CUST1319,Sofa,Furniture,West,Ahmedabad,7,25000,5.0,8750.0,166250.0,117229.22,49020.78,Net Banking,29.49
ORD03304,2025-09-13,CUST1765,Jacket,Clothing,North,Lucknow,1,3500,5.0,175.0,3325.0,2527.09,797.91,Cash,24.0
ORD01345,2024-08-11,CUST1973,Headphones,Electronics,East,Kolkata,3,2500,5.0,375.0,7125.0,3936.69,3188.31,UPI,44.75
ORD01691,2024-03-07,CUST1016,Laptop,Electronics,West,Pune,1,55000,5.0,2750.0,52250.0,29813.24,22436.76,Cash,42.94
ORD05232,2024-09-15,CUST2127,Sofa,Furniture,East,Guwahati,2,25000,10.0,5000.0,45000.0,32764.9,12235.1,Cash,27.19
ORD06770,2025-08-17,CUST1927,Microwave,Home Appliances,East,Patna,3,9000,10.0,2700.0,24300.0,19350.24,4949.76,Credit Card,20.37
ORD05049,2024-02-23,CUST1422,Electric Kettle,Home Appliances,South,Hyderabad,2,1800,15.0,540.0,3060.0,1972.49,1087.51,Net Banking,35.54
ORD08469,2025-08-31,CUST2039,Desk,Furniture,East,Bhubaneswar,3,12000,0.0,0.0,36000.0,25720.37,10279.63,Debit Card,28.55
ORD03309,2025-12-02,CUST1022,Air Fryer,Home Appliances,East,Guwahati,3,7000,5.0,1050.0,19950.0,13976.96,5973.04,Debit Card,29.94
ORD01505,2025-05-25,CUST2016,Office Chair,Furniture,East,Kolkata,1,8500,5.0,425.0,8075.0,4519.35,3555.65,Debit Card,44.03
ORD01807,2025-05-19,CUST2264,Bookshelf,Furniture,North,Chandigarh,5,7000,5.0,1750.0,33250.0,22811.47,10438.53,Debit Card,31.39
ORD06498,2024-10-06,CUST2491,Tablet,Electronics,South,Hyderabad,2,18000,10.0,3600.0,32400.0,21941.49,10458.51,Credit Card,32.28
ORD05595,2025-07-20,CUST2252,Tablet,Electronics,East,Kolkata,4,18000,10.0,7200.0,64800.0,44628.61,20171.39,Debit Card,31.13
ORD03792,2024-05-21,CUST1645,Sunglasses,Accessories,South,Chennai,5,1500,10.0,750.0,6750.0,4330.2,2419.8,Credit Card,35.85
ORD09713,2024-03-20,CUST2553,Tablet,Electronics,North,Delhi,3,18000,10.0,5400.0,48600.0,30246.58,18353.42,Net Banking,37.76
ORD07622,2024-04-19,CUST1199,Sofa,Furniture,North,Chandigarh,4,25000,5.0,5000.0,95000.0,75663.89,19336.11,Credit Card,20.35
ORD06153,2025-12-14,CUST2610,Desk,Furniture,West,Mumbai,3,12000,10.0,3600.0,32400.0,24218.08,8181.92,UPI,25.25
ORD05859,2024-01-31,CUST2705,Wallet,Accessories,East,Patna,4,1200,15.0,720.0,4080.0,2857.91,1222.09,Credit Card,29.95
ORD01849,2024-10-05,CUST1705,Office Chair,Furniture,West,Mumbai,2,8500,10.0,1700.0,15300.0,12012.27,3287.73,Net Banking,21.49
ORD04513,2025-07-10,CUST1046,Microwave,Home Appliances,North,Delhi,3,9000,10.0,2700.0,24300.0,18151.9,6148.1,UPI,25.3
ORD02432,2024-08-28,CUST1856,Air Fryer,Home Appliances,South,Hyderabad,3,7000,5.0,1050.0,19950.0,11062.61,8887.39,Net Banking,44.55
ORD04661,2025-06-20,CUST1770,Smartphone,Electronics,West,Ahmedabad,4,25000,0.0,0.0,100000.0,76465.93,23534.07,Debit Card,23.53
ORD07087,2024-07-26,CUST1885,Hoodie,Clothing,East,Guwahati,7,2200,5.0,770.0,14630.0,10211.85,4418.15,UPI,30.2
ORD05817,2024-11-05,CUST2209,Backpack,Accessories,North,Jaipur,5,1800,10.0,900.0,8100.0,6036.4,2063.6,Cash,25.48
ORD00143,2025-02-05,CUST2466,Wallet,Accessories,North,Jaipur,4,1200,15.0,720.0,4080.0,2901.44,1178.56,Debit Card,28.89
ORD08936,2025-01-10,CUST1233,Bookshelf,Furniture,West,Mumbai,3,7000,10.0,2100.0,18900.0,14907.29,3992.71,Debit Card,21.13
ORD05764,2025-09-08,CUST2050,T-Shirt,Clothing,South,Chennai,7,800,5.0,280.0,5320.0,3805.54,1514.46,UPI,28.47
ORD09683,2025-07-25,CUST2888,Backpack,Accessories,East,Kolkata,3,1800,20.0,1080.0,4320.0,2595.26,1724.74,Debit Card,39.92
ORD03410,2025-12-03,CUST1540,Smart Watch,Electronics,South,Hyderabad,1,6000,5.0,300.0,5700.0,3784.42,1915.58,Debit Card,33.61
ORD01118,2025-08-17,CUST2048,Belt,Accessories,South,Kochi,4,900,0.0,0.0,3600.0,2844.24,755.76,Credit Card,20.99
ORD01757,2025-12-31,CUST1570,Bookshelf,Furniture,West,Ahmedabad,2,7000,5.0,700.0,13300.0,8406.51,4893.49,Cash,36.79
ORD00498,2025-08-11,CUST2016,Phone Case,Accessories,South,Bangalore,5,600,10.0,300.0,2700.0,1815.5,884.5,Cash,32.76
ORD05453,2025-09-08,CUST1565,Vacuum Cleaner,Home Appliances,South,Chennai,3,8500,5.0,1275.0,24225.0,18012.0,6213.0,Cash,25.65
ORD00871,2024-12-14,CUST1224,Electric Kettle,Home Appliances,North,Jaipur,2,1800,15.0,540.0,3060.0,2135.01,924.99,Debit Card,30.23
ORD03358,2024-10-14,CUST2730,Desk,Furniture,West,Goa,5,12000,0.0,0.0,60000.0,46049.26,13950.74,UPI,23.25
ORD00913,2025-09-27,CUST2225,T-Shirt,Clothing,North,Delhi,2,800,10.0,160.0,1440.0,949.55,490.45,Debit Card,34.06
ORD00722,2025-02-28,CUST2278,T-Shirt,Clothing,North,Jaipur,1,800,10.0,80.0,720.0,439.66,280.34,Net Banking,38.94
ORD02806,2024-03-25,CUST2622,Smart Watch,Electronics,West,Goa,5,6000,15.0,4500.0,25500.0,17329.79,8170.21,UPI,32.04
ORD00887,2024-07-22,CUST2903,Office Chair,Furniture,East,Patna,1,8500,10.0,850.0,7650.0,4837.73,2812.27,UPI,36.76
ORD09787,2024-01-10,CUST1177,Smart Watch,Electronics,North,Jaipur,1,6000,10.0,600.0,5400.0,3907.97,1492.03,Net Banking,27.63
ORD06858,2025-01-09,CUST2944,Sneakers,Clothing,East,Bhubaneswar,7,3000,0.0,0.0,21000.0,16097.19,4902.81,Credit Card,23.35
ORD07464,2024-10-24,CUST1617,Smart Watch,Electronics,South,Bangalore,7,6000,5.0,2100.0,39900.0,29055.16,10844.84,Credit Card,27.18
ORD01521,2025-02-23,CUST2349,Bookshelf,Furniture,East,Guwahati,4,7000,10.0,2800.0,25200.0,17395.05,7804.95,Credit Card,30.97
ORD08864,2024-04-02,CUST2294,T-Shirt,Clothing,West,Pune,7,800,15.0,840.0,4760.0,3538.39,1221.61,Net Banking,25.66
ORD02747,2025-11-20,CUST1640,Electric Kettle,Home Appliances,South,Bangalore,3,1800,10.0,540.0,4860.0,2775.9,2084.1,Net Banking,42.88
ORD05909,2025-10-24,CUST2048,Electric Kettle,Home Appliances,North,Chandigarh,1,1800,15.0,270.0,1530.0,1148.81,381.19,Credit Card,24.91
ORD08455,2024-07-06,CUST1707,Headphones,Electronics,South,Chennai,3,2500,5.0,375.0,7125.0,5175.15,1949.85,Debit Card,27.37
ORD00315,2025-05-06,CUST1193,Vacuum Cleaner,Home Appliances,East,Bhubaneswar,4,8500,5.0,1700.0,32300.0,21583.64,10716.36,Debit Card,33.18
ORD01800,2024-03-26,CUST2086,Electric Kettle,Home Appliances,South,Bangalore,6,1800,15.0,1620.0,9180.0,7291.63,1888.37,Cash,20.57
ORD00328,2024-12-22,CUST2236,Air Fryer,Home Appliances,North,Delhi,7,7000,10.0,4900.0,44100.0,26636.97,17463.03,Credit Card,39.6
ORD05877,2024-04-26,CUST2429,Bookshelf,Furniture,West,Mumbai,3,7000,20.0,4200.0,16800.0,11239.82,5560.18,Credit Card,33.1
ORD04205,2024-03-30,CUST1063,Headphones,Electronics,South,Chennai,7,2500,5.0,875.0,16625.0,12379.13,4245.87,Credit Card,25.54
ORD03130,2024-05-08,CUST2339,Air Fryer,Home Appliances,West,Pune,6,7000,0.0,0.0,42000.0,32242.29,9757.71,UPI,23.23
ORD07140,2025-03-10,CUST2705,Hoodie,Clothing,North,Lucknow,5,2200,15.0,1650.0,9350.0,6452.63,2897.37,Cash,30.99
ORD09150,2025-08-13,CUST1281,Bookshelf,Furniture,South,Bangalore,4,7000,5.0,1400.0,26600.0,21256.42,5343.58,Credit Card,20.09
ORD03969,2025-07-19,CUST2845,Sneakers,Clothing,North,Jaipur,4,3000,20.0,2400.0,9600.0,5818.38,3781.62,Credit Card,39.39
ORD08109,2025-07-12,CUST1225,Phone Case,Accessories,East,Bhubaneswar,2,600,10.0,120.0,1080.0,766.06,313.94,Debit Card,29.07
ORD09266,2024-03-27,CUST1614,Vacuum Cleaner,Home Appliances,North,Chandigarh,2,8500,0.0,0.0,17000.0,10026.13,6973.87,Cash,41.02
ORD01974,2025-05-14,CUST2138,Jacket,Clothing,East,Bhubaneswar,1,3500,5.0,175.0,3325.0,1944.68,1380.32,Credit Card,41.51
